date,product_id,product_name,quantity_sold,unit_price,customer_id,price,sales_channel
2025-06-21,G007,Bread White 400g,1,34.31,C4077,,
2025-06-21,G006,Milk Packet 500ml,1,24.87,C4078,,
2025-06-21,G013,Detergent 1kg,1,212.08,C4079,,
2025-06-21,G003,Sugar 1kg,1,50.99,C4080,,
2025-06-21,G012,Soap Lifebouy,1,42.93,C4081,,
2025-06-21,G003,Sugar 1kg,3,47.42,C4082,,
2025-06-21,G011,Biscuits Parle-G,2,15.85,C4083,,
2025-06-21,G013,Detergent 1kg,1,221.45,C4084,,
2025-06-21,G002,Wheat Flour 1kg,1,38.55,C4085,,
2025-06-21,G001,Rice Basmati 1kg,1,102.14,C4086,,
2025-06-21,G001,Rice Basmati 1kg,3,93.28,C4087,,
2025-06-21,G019,Coffee Instant 100g,1,192.81,C4088,,
2025-06-21,G015,Onions 1kg,1,32.34,C4089,,
2025-06-21,G003,Sugar 1kg,3,50.49,C4090,,
2025-06-21,G012,Soap Lifebouy,1,43.62,C4091,,
2025-06-21,G006,Milk Packet 500ml,1,27.11,C4092,,
2025-06-21,G004,Dal Toor 500g,1,148.53,C4093,,
2025-06-21,G008,Eggs 12 pieces,1,86.91,C4094,,
2025-06-21,G006,Milk Packet 500ml,1,25.24,C4095,,
2025-06-21,G004,Dal Toor 500g,1,137.25,C4096,,
2025-06-21,G002,Wheat Flour 1kg,1,41.06,C4097,,
2025-06-21,G003,Sugar 1kg,1,48.26,C4098,,
2025-06-21,G006,Milk Packet 500ml,2,25.28,C4099,,
2025-06-21,G001,Rice Basmati 1kg,3,96.83,C4100,,
2025-06-21,G011,Biscuits Parle-G,1,15.72,C4101,,
2025-06-21,G007,Bread White 400g,2,32.76,C4102,,
2025-06-21,G005,Oil Sunflower 1L,3,163.51,C4103,,
2025-06-21,G003,Sugar 1kg,1,51.8,C4104,,
2025-06-21,G006,Milk Packet 500ml,1,26.31,C4105,,
2025-06-21,G011,Biscuits Parle-G,1,15.35,C4106,,
2025-06-21,G018,Honey 500g,1,357.85,C4107,,
2025-06-21,G002,Wheat Flour 1kg,1,38.85,C4108,,
2025-06-21,G015,Onions 1kg,1,33.56,C4109,,
2025-06-21,G009,Tea Powder 250g,1,213.16,C4110,,
2025-06-21,G009,Tea Powder 250g,1,219.38,C4111,,
2025-06-21,G004,Dal Toor 500g,1,135.21,C4112,,
2025-06-21,G002,Wheat Flour 1kg,1,40.3,C4113,,
2025-06-21,G003,Sugar 1kg,1,48.46,C4114,,
2025-06-21,G019,Coffee Instant 100g,1,185.1,C4115,,
2025-06-21,G016,Ghee 500ml,2,494.27,C4116,,
2025-06-21,G008,Eggs 12 pieces,1,87.0,C4117,,
2025-06-21,G007,Bread White 400g,1,34.23,C4118,,
2025-06-21,G002,Wheat Flour 1kg,3,38.3,C4119,,
2025-06-21,G012,Soap Lifebouy,1,45.52,C4120,,
2025-06-21,G006,Milk Packet 500ml,1,25.62,C4121,,
2025-06-21,G005,Oil Sunflower 1L,1,163.13,C4122,,
2025-06-21,G012,Soap Lifebouy,1,42.75,C4123,,
2025-06-21,G008,Eggs 12 pieces,1,88.38,C4124,,
2025-06-21,G010,Salt 1kg,1,21.92,C4125,,
2025-06-21,G011,Biscuits Parle-G,2,15.86,C4126,,
2025-06-21,G011,Biscuits Parle-G,1,16.34,C4127,,
2025-06-21,G008,Eggs 12 pieces,1,84.76,C4128,,
2025-06-21,G016,Ghee 500ml,1,470.89,C4129,,
2025-06-21,G001,Rice Basmati 1kg,2,99.91,C4130,,
2025-06-21,G016,Ghee 500ml,1,501.99,C4131,,
2025-06-21,G003,Sugar 1kg,2,48.79,C4132,,
2025-06-21,G011,Biscuits Parle-G,2,15.33,C4133,,
2025-06-21,G011,Biscuits Parle-G,1,15.2,C4134,,
2025-06-21,G009,Tea Powder 250g,1,218.08,C4135,,
2025-06-21,G003,Sugar 1kg,1,49.82,C4136,,
2025-06-21,G012,Soap Lifebouy,1,45.35,C4137,,
2025-06-21,G016,Ghee 500ml,1,507.43,C4138,,
2025-06-21,G011,Biscuits Parle-G,2,15.16,C4139,,
2025-06-21,G005,Oil Sunflower 1L,1,155.71,C4140,,
2025-06-21,G016,Ghee 500ml,1,484.72,C4141,,
2025-06-21,G002,Wheat Flour 1kg,3,37.61,C4142,,
2025-06-21,G003,Sugar 1kg,1,51.01,C4143,,
2025-06-21,G015,Onions 1kg,1,32.21,C4144,,
2025-06-21,G008,Eggs 12 pieces,1,87.61,C4145,,
2025-06-21,G011,Biscuits Parle-G,2,15.58,C4146,,
2025-06-21,G002,Wheat Flour 1kg,3,37.63,C4147,,
2025-06-21,G007,Bread White 400g,2,32.85,C4148,,
2025-06-22,G012,Soap Lifebouy,1,44.86,C4149,,
2025-06-22,G010,Salt 1kg,1,21.44,C4150,,
2025-06-22,G003,Sugar 1kg,2,50.33,C4151,,
2025-06-22,G001,Rice Basmati 1kg,1,93.3,C4152,,
2025-06-22,G012,Soap Lifebouy,1,42.43,C4153,,
2025-06-22,G006,Milk Packet 500ml,1,25.21,C4154,,
2025-06-22,G006,Milk Packet 500ml,2,26.5,C4155,,
2025-06-22,G002,Wheat Flour 1kg,2,38.93,C4156,,
2025-06-22,G005,Oil Sunflower 1L,1,151.74,C4157,,
2025-06-22,G015,Onions 1kg,1,34.37,C4158,,
2025-06-22,G017,Almonds 250g,1,795.16,C4159,,
2025-06-22,G009,Tea Powder 250g,1,212.0,C4160,,
2025-06-22,G004,Dal Toor 500g,1,144.43,C4161,,
2025-06-22,G003,Sugar 1kg,2,49.77,C4162,,
2025-06-22,G005,Oil Sunflower 1L,3,154.13,C4163,,
2025-06-22,G007,Bread White 400g,2,33.35,C4164,,
2025-06-22,G019,Coffee Instant 100g,1,187.76,C4165,,
2025-06-22,G007,Bread White 400g,2,34.6,C4166,,
2025-06-22,G001,Rice Basmati 1kg,1,96.53,C4167,,
2025-06-22,G001,Rice Basmati 1kg,3,93.99,C4168,,
2025-06-22,G006,Milk Packet 500ml,1,26.44,C4169,,
2025-06-22,G001,Rice Basmati 1kg,2,96.72,C4170,,
2025-06-22,G003,Sugar 1kg,2,47.69,C4171,,
2025-06-22,G020,Pickle Mixed 400g,1,129.15,C4172,,
2025-06-22,G007,Bread White 400g,1,33.96,C4173,,
2025-06-22,G005,Oil Sunflower 1L,2,152.95,C4174,,
2025-06-22,G015,Onions 1kg,1,32.94,C4175,,
2025-06-22,G020,Pickle Mixed 400g,1,129.51,C4176,,
2025-06-22,G019,Coffee Instant 100g,1,198.72,C4177,,
2025-06-22,G015,Onions 1kg,1,34.42,C4178,,
2025-06-22,G006,Milk Packet 500ml,1,24.81,C4179,,
2025-06-22,G006,Milk Packet 500ml,2,25.46,C4180,,
2025-06-22,G007,Bread White 400g,2,33.05,C4181,,
2025-06-22,G011,Biscuits Parle-G,2,16.03,C4182,,
2025-06-22,G011,Biscuits Parle-G,1,15.08,C4183,,
2025-06-22,G006,Milk Packet 500ml,1,25.12,C4184,,
2025-06-22,G001,Rice Basmati 1kg,1,101.6,C4185,,
2025-06-22,G011,Biscuits Parle-G,2,15.99,C4186,,
2025-06-22,G003,Sugar 1kg,1,48.77,C4187,,
2025-06-22,G009,Tea Powder 250g,1,226.07,C4188,,
2025-06-22,G012,Soap Lifebouy,1,44.85,C4189,,
2025-06-22,G012,Soap Lifebouy,1,43.95,C4190,,
2025-06-22,G013,Detergent 1kg,1,211.4,C4191,,
2025-06-22,G015,Onions 1kg,1,32.57,C4192,,
2025-06-22,G004,Dal Toor 500g,1,141.62,C4193,,
2025-06-22,G012,Soap Lifebouy,1,43.22,C4194,,
2025-06-22,G019,Coffee Instant 100g,1,191.37,C4195,,
2025-06-22,G001,Rice Basmati 1kg,1,95.42,C4196,,
2025-06-22,G002,Wheat Flour 1kg,2,37.59,C4197,,
2025-06-22,G016,Ghee 500ml,1,490.9,C4198,,
2025-06-22,G007,Bread White 400g,1,34.6,C4199,,
2025-06-22,G019,Coffee Instant 100g,1,189.5,C4200,,
2025-06-22,G015,Onions 1kg,1,34.84,C4201,,
2025-06-22,G002,Wheat Flour 1kg,2,39.41,C4202,,
2025-06-22,G002,Wheat Flour 1kg,1,38.06,C4203,,
2025-06-22,G018,Honey 500g,1,354.13,C4204,,
2025-06-22,G001,Rice Basmati 1kg,2,100.47,C4205,,
2025-06-22,G004,Dal Toor 500g,1,136.3,C4206,,
2025-06-22,G009,Tea Powder 250g,1,229.0,C4207,,
2025-06-22,G005,Oil Sunflower 1L,2,153.6,C4208,,
2025-06-22,G003,Sugar 1kg,2,48.32,C4209,,
2025-06-22,G003,Sugar 1kg,1,51.72,C4210,,
2025-06-22,G001,Rice Basmati 1kg,2,96.56,C4211,,
2025-06-22,G009,Tea Powder 250g,1,217.4,C4212,,
2025-06-22,G005,Oil Sunflower 1L,1,158.01,C4213,,
2025-06-22,G003,Sugar 1kg,1,49.85,C4214,,
2025-06-22,G011,Biscuits Parle-G,1,15.07,C4215,,
2025-06-22,G015,Onions 1kg,1,34.62,C4216,,
2025-06-22,G003,Sugar 1kg,2,49.64,C4217,,
2025-06-22,G004,Dal Toor 500g,1,148.12,C4218,,
2025-06-22,G012,Soap Lifebouy,1,45.38,C4219,,
2025-06-22,G016,Ghee 500ml,2,502.12,C4220,,
2025-06-22,G016,Ghee 500ml,2,513.75,C4221,,
2025-06-22,G019,Coffee Instant 100g,1,197.54,C4222,,
2025-06-22,G008,Eggs 12 pieces,1,84.87,C4223,,
2025-06-22,G015,Onions 1kg,1,32.71,C4224,,
2025-06-22,G009,Tea Powder 250g,1,223.3,C4225,,
2025-06-22,G012,Soap Lifebouy,1,43.36,C4226,,
2025-06-22,G016,Ghee 500ml,1,518.4,C4227,,
2025-06-22,G011,Biscuits Parle-G,2,15.96,C4228,,
2025-06-22,G004,Dal Toor 500g,1,146.28,C4229,,
2025-06-22,G003,Sugar 1kg,3,49.33,C4230,,
2025-06-22,G012,Soap Lifebouy,1,44.51,C4231,,
2025-06-22,G005,Oil Sunflower 1L,2,152.54,C4232,,
2025-06-22,G006,Milk Packet 500ml,1,25.18,C4233,,
2025-06-22,G008,Eggs 12 pieces,1,83.61,C4234,,
2025-06-23,G002,Wheat Flour 1kg,3,37.72,C4235,,
2025-06-23,G006,Milk Packet 500ml,2,24.86,C4236,,
2025-06-23,G002,Wheat Flour 1kg,2,40.07,C4237,,
2025-06-23,G013,Detergent 1kg,1,218.3,C4238,,
2025-06-23,G012,Soap Lifebouy,1,44.32,C4239,,
2025-06-23,G006,Milk Packet 500ml,1,26.29,C4240,,
2025-06-23,G011,Biscuits Parle-G,2,16.15,C4241,,
2025-06-23,G007,Bread White 400g,2,33.98,C4242,,
2025-06-23,G013,Detergent 1kg,1,226.61,C4243,,
2025-06-23,G004,Dal Toor 500g,1,145.55,C4244,,
2025-06-23,G007,Bread White 400g,1,32.54,C4245,,
2025-06-23,G008,Eggs 12 pieces,1,86.99,C4246,,
2025-06-23,G016,Ghee 500ml,1,477.16,C4247,,
2025-06-23,G001,Rice Basmati 1kg,1,96.55,C4248,,
2025-06-23,G019,Coffee Instant 100g,1,187.47,C4249,,
2025-06-23,G018,Honey 500g,1,366.11,C4250,,
2025-06-23,G007,Bread White 400g,2,34.21,C4251,,
2025-06-23,G003,Sugar 1kg,2,47.69,C4252,,
2025-06-23,G016,Ghee 500ml,1,510.89,C4253,,
2025-06-23,G004,Dal Toor 500g,1,136.06,C4254,,
2025-06-23,G001,Rice Basmati 1kg,1,97.53,C4255,,
2025-06-23,G011,Biscuits Parle-G,2,15.46,C4256,,
2025-06-23,G020,Pickle Mixed 400g,1,130.94,C4257,,
2025-06-23,G004,Dal Toor 500g,1,135.56,C4258,,
2025-06-23,G016,Ghee 500ml,1,474.62,C4259,,
2025-06-23,G007,Bread White 400g,1,34.8,C4260,,
2025-06-23,G003,Sugar 1kg,2,51.68,C4261,,
2025-06-23,G015,Onions 1kg,1,34.19,C4262,,
2025-06-23,G007,Bread White 400g,1,35.06,C4263,,
2025-06-23,G007,Bread White 400g,1,32.24,C4264,,
2025-06-23,G011,Biscuits Parle-G,2,14.85,C4265,,
2025-06-23,G007,Bread White 400g,2,32.11,C4266,,
2025-06-23,G011,Biscuits Parle-G,1,16.2,C4267,,
2025-06-23,G001,Rice Basmati 1kg,1,99.56,C4268,,
2025-06-23,G015,Onions 1kg,1,32.4,C4269,,
2025-06-23,G008,Eggs 12 pieces,1,84.13,C4270,,
2025-06-23,G011,Biscuits Parle-G,2,15.61,C4271,,
2025-06-23,G017,Almonds 250g,1,828.39,C4272,,
2025-06-23,G002,Wheat Flour 1kg,2,39.77,C4273,,
2025-06-23,G004,Dal Toor 500g,1,148.45,C4274,,
2025-06-23,G019,Coffee Instant 100g,1,196.79,C4275,,
2025-06-23,G009,Tea Powder 250g,1,215.3,C4276,,
2025-06-23,G007,Bread White 400g,2,33.07,C4277,,
2025-06-23,G006,Milk Packet 500ml,1,25.17,C4278,,
2025-06-23,G003,Sugar 1kg,2,47.29,C4279,,
2025-06-23,G007,Bread White 400g,1,31.98,C4280,,
2025-06-23,G003,Sugar 1kg,1,49.82,C4281,,
2025-06-23,G012,Soap Lifebouy,1,42.81,C4282,,
2025-06-23,G001,Rice Basmati 1kg,2,97.29,C4283,,
2025-06-23,G001,Rice Basmati 1kg,1,98.71,C4284,,
2025-06-23,G005,Oil Sunflower 1L,2,160.76,C4285,,
2025-06-23,G019,Coffee Instant 100g,1,198.34,C4286,,
2025-06-23,G015,Onions 1kg,1,32.37,C4287,,
2025-06-23,G009,Tea Powder 250g,1,220.37,C4288,,
2025-06-23,G016,Ghee 500ml,1,499.01,C4289,,
2025-06-23,G015,Onions 1kg,1,33.06,C4290,,
2025-06-23,G005,Oil Sunflower 1L,2,164.27,C4291,,
2025-06-23,G001,Rice Basmati 1kg,3,93.92,C4292,,
2025-06-23,G009,Tea Powder 250g,1,215.09,C4293,,
2025-06-23,G008,Eggs 12 pieces,1,85.42,C4294,,
2025-06-23,G007,Bread White 400g,1,34.27,C4295,,
2025-06-23,G016,Ghee 500ml,1,502.55,C4296,,
2025-06-23,G002,Wheat Flour 1kg,3,37.36,C4297,,
2025-06-23,G003,Sugar 1kg,1,49.81,C4298,,
2025-06-23,G007,Bread White 400g,1,32.66,C4299,,
2025-06-23,G019,Coffee Instant 100g,1,194.88,C4300,,
2025-06-23,G003,Sugar 1kg,1,51.47,C4301,,
2025-06-23,G008,Eggs 12 pieces,1,89.08,C4302,,
2025-06-23,G013,Detergent 1kg,1,224.37,C4303,,
2025-06-23,G009,Tea Powder 250g,1,228.43,C4304,,
2025-06-23,G015,Onions 1kg,1,33.21,C4305,,
2025-06-23,G001,Rice Basmati 1kg,1,100.32,C4306,,
2025-06-23,G004,Dal Toor 500g,1,140.67,C4307,,
2025-06-23,G011,Biscuits Parle-G,1,15.36,C4308,,
2025-06-23,G015,Onions 1kg,1,32.11,C4309,,
2025-06-23,G014,Turmeric Powder 100g,1,55.29,C4310,,
2025-06-23,G006,Milk Packet 500ml,2,26.72,C4311,,
2025-06-24,G008,Eggs 12 pieces,1,84.11,C4312,,
2025-06-24,G002,Wheat Flour 1kg,1,37.82,C4313,,
2025-06-24,G015,Onions 1kg,1,34.93,C4314,,
2025-06-24,G018,Honey 500g,1,362.41,C4315,,
2025-06-24,G001,Rice Basmati 1kg,1,95.05,C4316,,
2025-06-24,G012,Soap Lifebouy,1,44.19,C4317,,
2025-06-24,G002,Wheat Flour 1kg,1,37.46,C4318,,
2025-06-24,G007,Bread White 400g,1,32.17,C4319,,
2025-06-24,G004,Dal Toor 500g,1,146.18,C4320,,
2025-06-24,G009,Tea Powder 250g,1,209.67,C4321,,
2025-06-24,G008,Eggs 12 pieces,1,87.22,C4322,,
2025-06-24,G011,Biscuits Parle-G,1,14.93,C4323,,
2025-06-24,G004,Dal Toor 500g,1,140.94,C4324,,
2025-06-24,G015,Onions 1kg,1,35.0,C4325,,
2025-06-24,G008,Eggs 12 pieces,1,87.35,C4326,,
2025-06-24,G002,Wheat Flour 1kg,1,38.34,C4327,,
2025-06-24,G020,Pickle Mixed 400g,1,124.66,C4328,,
2025-06-24,G002,Wheat Flour 1kg,1,40.04,C4329,,
2025-06-24,G015,Onions 1kg,1,34.51,C4330,,
2025-06-24,G016,Ghee 500ml,1,500.37,C4331,,
2025-06-24,G003,Sugar 1kg,2,50.72,C4332,,
2025-06-24,G007,Bread White 400g,2,35.02,C4333,,
2025-06-24,G011,Biscuits Parle-G,2,15.23,C4334,,
2025-06-24,G007,Bread White 400g,1,32.58,C4335,,
2025-06-24,G001,Rice Basmati 1kg,1,94.16,C4336,,
2025-06-24,G019,Coffee Instant 100g,1,196.13,C4337,,
2025-06-24,G008,Eggs 12 pieces,1,89.84,C4338,,
2025-06-24,G007,Bread White 400g,1,32.19,C4339,,
2025-06-24,G001,Rice Basmati 1kg,2,93.63,C4340,,
2025-06-24,G007,Bread White 400g,1,34.44,C4341,,
2025-06-24,G003,Sugar 1kg,3,48.6,C4342,,
2025-06-24,G015,Onions 1kg,1,33.33,C4343,,
2025-06-24,G015,Onions 1kg,1,32.31,C4344,,
2025-06-24,G019,Coffee Instant 100g,1,188.3,C4345,,
2025-06-24,G006,Milk Packet 500ml,2,25.46,C4346,,
2025-06-24,G015,Onions 1kg,1,33.05,C4347,,
2025-06-24,G005,Oil Sunflower 1L,1,156.16,C4348,,
2025-06-24,G015,Onions 1kg,1,32.75,C4349,,
2025-06-24,G011,Biscuits Parle-G,1,15.65,C4350,,
2025-06-24,G014,Turmeric Powder 100g,1,58.99,C4351,,
2025-06-24,G009,Tea Powder 250g,1,228.72,C4352,,
2025-06-24,G007,Bread White 400g,1,34.87,C4353,,
2025-06-24,G017,Almonds 250g,1,796.61,C4354,,
2025-06-24,G005,Oil Sunflower 1L,1,160.34,C4355,,
2025-06-24,G019,Coffee Instant 100g,1,197.46,C4356,,
2025-06-24,G002,Wheat Flour 1kg,1,38.91,C4357,,
2025-06-24,G011,Biscuits Parle-G,2,16.14,C4358,,
2025-06-24,G019,Coffee Instant 100g,1,190.24,C4359,,
2025-06-24,G003,Sugar 1kg,2,51.78,C4360,,
2025-06-24,G003,Sugar 1kg,2,50.58,C4361,,
2025-06-24,G009,Tea Powder 250g,1,218.58,C4362,,
2025-06-24,G013,Detergent 1kg,1,223.8,C4363,,
2025-06-24,G005,Oil Sunflower 1L,2,164.51,C4364,,
2025-06-24,G001,Rice Basmati 1kg,1,92.88,C4365,,
2025-06-24,G011,Biscuits Parle-G,1,15.09,C4366,,
2025-06-24,G002,Wheat Flour 1kg,1,37.86,C4367,,
2025-06-24,G007,Bread White 400g,1,33.05,C4368,,
2025-06-24,G001,Rice Basmati 1kg,2,96.82,C4369,,
2025-06-24,G001,Rice Basmati 1kg,2,100.39,C4370,,
2025-06-24,G003,Sugar 1kg,1,49.84,C4371,,
2025-06-24,G007,Bread White 400g,1,33.72,C4372,,
2025-06-25,G002,Wheat Flour 1kg,2,39.36,C4373,,
2025-06-25,G007,Bread White 400g,2,32.35,C4374,,
2025-06-25,G004,Dal Toor 500g,1,145.83,C4375,,
2025-06-25,G004,Dal Toor 500g,1,143.9,C4376,,
2025-06-25,G007,Bread White 400g,1,32.9,C4377,,
2025-06-25,G015,Onions 1kg,1,34.92,C4378,,
2025-06-25,G003,Sugar 1kg,2,50.23,C4379,,
2025-06-25,G004,Dal Toor 500g,1,143.39,C4380,,
2025-06-25,G001,Rice Basmati 1kg,2,97.18,C4381,,
2025-06-25,G001,Rice Basmati 1kg,1,98.18,C4382,,
2025-06-25,G019,Coffee Instant 100g,1,186.16,C4383,,
2025-06-25,G009,Tea Powder 250g,1,209.2,C4384,,
2025-06-25,G015,Onions 1kg,1,33.35,C4385,,
2025-06-25,G009,Tea Powder 250g,1,224.42,C4386,,
2025-06-25,G018,Honey 500g,1,349.82,C4387,,
2025-06-25,G002,Wheat Flour 1kg,2,40.6,C4388,,
2025-06-25,G002,Wheat Flour 1kg,2,40.06,C4389,,
2025-06-25,G001,Rice Basmati 1kg,1,98.5,C4390,,
2025-06-25,G003,Sugar 1kg,1,50.21,C4391,,
2025-06-25,G005,Oil Sunflower 1L,1,154.59,C4392,,
2025-06-25,G011,Biscuits Parle-G,1,15.9,C4393,,
2025-06-25,G003,Sugar 1kg,3,48.81,C4394,,
2025-06-25,G008,Eggs 12 pieces,1,88.21,C4395,,
2025-06-25,G015,Onions 1kg,1,33.98,C4396,,
2025-06-25,G006,Milk Packet 500ml,1,26.96,C4397,,
2025-06-25,G003,Sugar 1kg,1,48.88,C4398,,
2025-06-25,G003,Sugar 1kg,1,49.96,C4399,,
2025-06-25,G002,Wheat Flour 1kg,2,39.64,C4400,,
2025-06-25,G001,Rice Basmati 1kg,2,94.16,C4401,,
2025-06-25,G005,Oil Sunflower 1L,2,164.87,C4402,,
2025-06-25,G001,Rice Basmati 1kg,2,101.67,C4403,,
2025-06-25,G006,Milk Packet 500ml,1,25.05,C4404,,
2025-06-25,G020,Pickle Mixed 400g,1,121.47,C4405,,
2025-06-25,G011,Biscuits Parle-G,1,16.29,C4406,,
2025-06-25,G008,Eggs 12 pieces,1,85.42,C4407,,
2025-06-25,G003,Sugar 1kg,1,49.65,C4408,,
2025-06-25,G007,Bread White 400g,1,34.81,C4409,,
2025-06-25,G005,Oil Sunflower 1L,2,157.86,C4410,,
2025-06-25,G003,Sugar 1kg,1,48.33,C4411,,
2025-06-25,G003,Sugar 1kg,1,50.04,C4412,,
2025-06-25,G011,Biscuits Parle-G,2,15.17,C4413,,
2025-06-25,G011,Biscuits Parle-G,2,16.21,C4414,,
2025-06-25,G007,Bread White 400g,2,32.3,C4415,,
2025-06-25,G004,Dal Toor 500g,1,136.85,C4416,,
2025-06-25,G007,Bread White 400g,1,32.82,C4417,,
2025-06-25,G002,Wheat Flour 1kg,1,38.45,C4418,,
2025-06-25,G016,Ghee 500ml,1,511.84,C4419,,
2025-06-25,G001,Rice Basmati 1kg,2,96.44,C4420,,
2025-06-25,G002,Wheat Flour 1kg,1,40.56,C4421,,
2025-06-25,G017,Almonds 250g,1,854.39,C4422,,
2025-06-25,G019,Coffee Instant 100g,1,183.28,C4423,,
2025-06-25,G012,Soap Lifebouy,1,45.73,C4424,,
2025-06-25,G006,Milk Packet 500ml,1,26.62,C4425,,
2025-06-25,G007,Bread White 400g,1,33.21,C4426,,
2025-06-25,G001,Rice Basmati 1kg,2,97.98,C4427,,
2025-06-26,G003,Sugar 1kg,2,50.78,C4428,,
2025-06-26,G002,Wheat Flour 1kg,1,40.55,C4429,,
2025-06-26,G015,Onions 1kg,1,33.42,C4430,,
2025-06-26,G011,Biscuits Parle-G,1,16.24,C4431,,
2025-06-26,G005,Oil Sunflower 1L,1,156.8,C4432,,
2025-06-26,G004,Dal Toor 500g,1,145.74,C4433,,
2025-06-26,G008,Eggs 12 pieces,1,84.35,C4434,,
2025-06-26,G001,Rice Basmati 1kg,1,96.17,C4435,,
2025-06-26,G016,Ghee 500ml,1,487.65,C4436,,
2025-06-26,G016,Ghee 500ml,2,486.55,C4437,,
2025-06-26,G014,Turmeric Powder 100g,1,55.74,C4438,,
2025-06-26,G020,Pickle Mixed 400g,1,131.26,C4439,,
2025-06-26,G002,Wheat Flour 1kg,3,37.34,C4440,,
2025-06-26,G015,Onions 1kg,1,35.04,C4441,,
2025-06-26,G015,Onions 1kg,1,33.32,C4442,,
2025-06-26,G003,Sugar 1kg,3,47.39,C4443,,
2025-06-26,G007,Bread White 400g,2,34.84,C4444,,
2025-06-26,G007,Bread White 400g,1,33.53,C4445,,
2025-06-26,G020,Pickle Mixed 400g,1,126.1,C4446,,
2025-06-26,G001,Rice Basmati 1kg,1,95.64,C4447,,
2025-06-26,G015,Onions 1kg,1,33.36,C4448,,
2025-06-26,G016,Ghee 500ml,1,518.55,C4449,,
2025-06-26,G012,Soap Lifebouy,1,43.41,C4450,,
2025-06-26,G007,Bread White 400g,2,32.9,C4451,,
2025-06-26,G009,Tea Powder 250g,1,211.47,C4452,,
2025-06-26,G015,Onions 1kg,1,35.16,C4453,,
2025-06-26,G015,Onions 1kg,1,33.84,C4454,,
2025-06-26,G015,Onions 1kg,1,34.45,C4455,,
2025-06-26,G001,Rice Basmati 1kg,2,94.72,C4456,,
2025-06-26,G012,Soap Lifebouy,1,44.22,C4457,,
2025-06-26,G003,Sugar 1kg,1,48.53,C4458,,
2025-06-26,G007,Bread White 400g,2,34.9,C4459,,
2025-06-26,G005,Oil Sunflower 1L,1,154.18,C4460,,
2025-06-26,G007,Bread White 400g,1,33.71,C4461,,
2025-06-26,G005,Oil Sunflower 1L,2,153.01,C4462,,
2025-06-26,G020,Pickle Mixed 400g,1,130.41,C4463,,
2025-06-26,G002,Wheat Flour 1kg,1,41.06,C4464,,
2025-06-26,G011,Biscuits Parle-G,1,15.41,C4465,,
2025-06-26,G007,Bread White 400g,1,34.0,C4466,,
2025-06-26,G003,Sugar 1kg,2,48.92,C4467,,
2025-06-26,G001,Rice Basmati 1kg,2,96.7,C4468,,
2025-06-26,G008,Eggs 12 pieces,1,88.13,C4469,,
2025-06-26,G015,Onions 1kg,1,32.65,C4470,,
2025-06-26,G008,Eggs 12 pieces,1,83.65,C4471,,
2025-06-26,G020,Pickle Mixed 400g,1,130.74,C4472,,
2025-06-26,G001,Rice Basmati 1kg,3,101.92,C4473,,
2025-06-26,G006,Milk Packet 500ml,1,27.1,C4474,,
2025-06-26,G011,Biscuits Parle-G,2,16.2,C4475,,
2025-06-26,G004,Dal Toor 500g,1,145.84,C4476,,
2025-06-26,G007,Bread White 400g,1,32.71,C4477,,
2025-06-26,G006,Milk Packet 500ml,2,25.47,C4478,,
2025-06-26,G009,Tea Powder 250g,1,225.95,C4479,,
2025-06-26,G009,Tea Powder 250g,1,215.65,C4480,,
2025-06-26,G002,Wheat Flour 1kg,1,39.16,C4481,,
2025-06-27,G004,Dal Toor 500g,1,136.81,C4482,,
2025-06-27,G005,Oil Sunflower 1L,3,160.73,C4483,,
2025-06-27,G019,Coffee Instant 100g,1,193.49,C4484,,
2025-06-27,G002,Wheat Flour 1kg,2,40.08,C4485,,
2025-06-27,G013,Detergent 1kg,1,218.24,C4486,,
2025-06-27,G003,Sugar 1kg,1,47.95,C4487,,
2025-06-27,G006,Milk Packet 500ml,1,25.48,C4488,,
2025-06-27,G014,Turmeric Powder 100g,1,59.1,C4489,,
2025-06-27,G009,Tea Powder 250g,1,213.32,C4490,,
2025-06-27,G016,Ghee 500ml,1,517.96,C4491,,
2025-06-27,G012,Soap Lifebouy,1,42.13,C4492,,
2025-06-27,G009,Tea Powder 250g,1,211.58,C4493,,
2025-06-27,G015,Onions 1kg,1,33.91,C4494,,
2025-06-27,G012,Soap Lifebouy,1,42.72,C4495,,
2025-06-27,G019,Coffee Instant 100g,1,192.36,C4496,,
2025-06-27,G004,Dal Toor 500g,1,139.47,C4497,,
2025-06-27,G003,Sugar 1kg,2,51.37,C4498,,
2025-06-27,G016,Ghee 500ml,1,502.41,C4499,,
2025-06-27,G007,Bread White 400g,2,35.02,C4500,,
2025-06-27,G009,Tea Powder 250g,1,213.06,C4501,,
2025-06-27,G004,Dal Toor 500g,1,137.87,C4502,,
2025-06-27,G006,Milk Packet 500ml,2,26.84,C4503,,
2025-06-27,G001,Rice Basmati 1kg,1,96.25,C4504,,
2025-06-27,G004,Dal Toor 500g,1,146.87,C4505,,
2025-06-27,G006,Milk Packet 500ml,1,25.01,C4506,,
2025-06-27,G012,Soap Lifebouy,1,44.47,C4507,,
2025-06-27,G001,Rice Basmati 1kg,1,99.25,C4508,,
2025-06-27,G009,Tea Powder 250g,1,209.86,C4509,,
2025-06-27,G008,Eggs 12 pieces,1,86.91,C4510,,
